cell_id,weighted_population,historical_density,weighted_housing_units,log_density,log_pop,r_j,cluster_label
198,888.4558410513256,0.0026935177088873463,541.6518730525572,1.3065793125838918,6.790609861187015,0.1210147668305368,0
199,1092.5374027447874,0.005001216950772088,679.0002196002918,1.7919622737905008,6.997173044145289,0.5581917253088133,0
200,2202.6602857050534,0.005134630813193549,1085.1764909394242,1.8139498992035918,7.697875023050198,0.4166553334062866,0
201,2040.332443685167,0.0026502483481020073,1018.3877162337365,1.2947952058556376,7.621358032292175,-0.08464245915025148,0
202,151.72897141571647,0.0019182749948166912,55.15406499038715,1.0709926865158208,5.028664921901891,0.29661623989002095,5
203,460.976893041252,0.0007878629442997124,188.31014581699665,0.5810210207371017,6.1355148747687185,-0.4516628894144271,6
204,258.0144942106309,0.0021977229498886717,101.86035632514304,1.1624389783539868,5.55688402233692,0.2647911382878956,5
205,114.52195220915026,0.0016262068095156536,43.68768534904113,0.9655405273552744,4.74946057431916,0.2563224760861831,5
206,51.67493525448491,0.00013341386242146162,22.39691118883765,0.1252341955074738,3.96413973053876,-0.4007121894572623,3
207,41.10232916133688,7.031271127617571e-05,17.81515665394844,0.06795085930520718,3.7401030636553054,-0.4057117061503578,3
208,41.93724682487953,0.0001262023022905718,17.976182397863937,0.11885117813621317,3.759739673601389,-0.35939401651338065,3
209,23.201130377228083,0.0001099762919960697,10.06366312841844,0.10433865653404606,3.1863993418745853,-0.240105125880976,3
210,10.38422948635429,8.653872157067779e-05,5.050393286269224,0.08299715889262503,2.4322290192592,-0.08544460753405693,1
211,10.384229486422512,8.653872157067779e-05,5.052197466903398,0.08299715889262503,2.432229019265193,-0.08544460753545559,1
212,7.4272158852972066,0.0003028855254973723,3.210269119326212,0.26458143971486753,2.1314664547482023,0.1663291465416361,1
213,16.526290128553505,8.653872157067779e-05,6.8571625643565275,0.08299715889262503,2.8637020466763445,-0.1861382047133483,1
214,16.526290128530185,3.966358071989399e-05,6.859610910183816,0.03889718074529051,2.863702046675014,-0.2302381828603723,1
215,9.00615691440993,3.786069068717154e-05,3.739890077137801,0.037161566379562375,2.3032005949748253,-0.10116861634664275,1
216,1.121181488593596,1.4423120261779633e-05,0.4656727254361154,0.014320096497260232,0.7519732393870148,0.23800249057587286,7
217,153.86864424639575,0.0002776450650392579,52.828934684981846,0.24501859049574964,5.0425773011501365,-0.5326046118315928,2
218,115.86062601803891,0.00035156355638087854,42.84416209379695,0.3012621121775815,4.760981994103547,-0.4106447125002378,2
219,158.2243976328003,0.0003209144258245968,62.35201460759011,0.2783242435967638,5.07031451313079,-0.5057720392537705,2
220,514.5638956908922,0.0014747640467669674,330.546859285067,0.9061450568364089,6.24526124473988,-0.15215055107504005,6
221,1548.2884434276314,0.0020354628469436507,853.9572405969162,1.110363915995626,7.345551035752604,-0.20470819926771555,6
222,1331.24597142017,0.0011448351707787584,696.752706312613,0.7630627059675841,7.194621497280535,-0.5167867251795846,6
223,2143.2917026339837,0.0033930390415836584,1106.8408393241614,1.480021252180115,7.67056456826902,0.08910017384964175,0
224,3559.49035141261,0.003347966790765597,2012.702770718285,1.4697083314113948,8.177653553521754,-0.039552969298099816,0
225,2530.3752623165315,0.005918887977427817,1130.4867027693597,1.9342550598129526,7.836518015977712,0.5046051420133597,0
226,1254.3607151416763,0.0013034894936583344,403.9664782086461,0.8344251443494997,7.135178232691619,-0.4315519106369421,6
227,261.70338556633226,0.005801700125300857,143.94059678514574,1.9171725993592594,5.571025584184896,1.0162245188569812,5
228,761.181465903234,0.00344532285253261,380.8757154458041,1.4918524990689828,6.636184671564776,0.34232642350978915,5
229,1238.4102900417008,0.0023167136920483537,550.5916312671433,1.198974440908919,7.122390972931577,-0.0640184294321644,6
230,81.21637080085651,0.0009284883668520639,36.51775109366427,0.6567364664219022,4.4093544403940514,0.026889564382382103,3
231,21.961185955625098,0.0003479577763154336,9.549368707280491,0.29859068879139805,3.133805223236949,-0.03357911434895211,3
232,19.77667245517571,0.0001694716630759107,8.60759393717676,0.1565520768006294,3.0338308407588537,-0.15228653398742278,3
233,10.384229486426635,8.293294150523289e-05,5.0486049685614365,0.07967304690070304,2.432229019265555,-0.08876871952746207,1
234,10.384229486365966,6.31011511452859e-05,5.050408823924202,0.061190251131219044,2.432229019260226,-0.1072515152957024,1
235,8.819342925405653,6.850982124345325e-05,4.2823407228356505,0.0662649873524672,2.284354208254524,-0.06766698192327238,1
236,12.826048776009229,0.00015865432287957596,5.331539311580965,0.14725926523718516,2.626554405363605,-0.06653254836913122,1
237,16.526290128513416,0.00019110634346858013,6.857183661173891,0.17488257561346507,2.8637020466740575,-0.09425278799197448,1
238,11.856339801822498,8.293294150523289e-05,4.921317824750827,0.07967304690070304,2.5538370594660034,-0.11714859552343831,1
239,1.0,1.802890032722454e-06,0.0462978943495119,0.0018012667772286657,0.6931471805599453,0.23921199865400342,7
240,1.0,1.802890032722454e-06,0.030776969106428,0.0018012667772286657,0.6931471805599453,0.23921199865400342,7
241,69.39163544623224,0.0003623808965772133,26.455496307227794,0.30923382837814345,4.254074441420772,-0.28437511514931496,3
242,76.49036802337501,0.0004200733776243318,31.30210613556408,0.35070854466142665,4.350153645066104,-0.2653225666828323,3
243,375.46466855119985,0.000353366446413601,176.77040832872638,0.30259515243950125,5.930824201007046,-0.6823197456523491,2
244,938.059492863346,0.002886426942388649,399.2437301563537,1.357490211721324,6.844878834883194,0.1592608229083503,0
245,2416.9566849219723,0.007925504583847907,1333.9757260201511,2.188912862072971,7.790678117417088,0.7699606796753653,4
246,1755.7152684433854,0.0018966403144240218,981.1208577281684,1.0635515531307624,7.4712010195301435,-0.2808437134030479,6
247,4385.873027228926,0.004745206566125499,2635.4516448258705,1.7483658664638106,8.386371957786093,0.1903955953495935,0
248,3436.6428031529085,0.012340782273985199,2454.1162775747266,2.5908256799964238,8.142541283847343,1.08975858961755,4
249,2284.0352709812023,0.013988623763893522,1111.6459343653696,2.7072914976190656,7.734136739087161,1.3015344732307492,4
250,3014.811902644204,0.009732000396635807,1282.5049466931273,2.373229969521615,8.011624360685696,0.9027151850509536,4
251,1581.0750102875804,0.007999423075189529,642.1204271641172,2.1971604725248306,7.366492562050315,0.8772011975102432,4
252,710.7925300741068,0.001433297576014351,334.91129939126887,0.8892473645896435,6.567786478604204,-0.2443165078835512,6
253,1267.9508732761997,0.003910468480975003,719.1271260979435,1.5913693508953675,7.145945754022705,0.32287946106958,0
254,78.40374209252559,0.0011682727412041503,34.315025312272894,0.7739308788032943,4.37454549677131,0.15220739937576588,3
255,24.072814291913797,0.0001099762919960697,12.0823659394136,0.10433865653404606,3.2217841632257715,-0.2483629420618073,3
256,23.418961182892836,5.769248104711853e-05,11.7583552864915,0.05608963055012401,3.195359928174646,-0.2904452991905831,3
257,13.591722028206108,0.00033173176602093157,5.5114454434647895,0.2864801749779923,2.6804543835484265,0.060109631424628995,1
258,8.75512621422725,0.00022536125409030675,3.9392275393825553,0.20323570182005904,2.2777929124052387,0.0708349533605476,1
259,6.405151586433053,0.0002650248348102008,2.7191271934772314,0.23509175424780154,2.0021759183317167,0.16701221433089292,1
260,10.757854978197033,9.555317173429006e-05,4.223607508020673,0.09125941537419376,2.4645215260204343,-0.08471850849711475,1
261,4.485909284932159,8.293294150523289e-05,2.2317195504627945,0.07967304690070304,1.7021828566390227,0.0816034000505565,1
262,2.4766640211440727,2.7043350490836812e-05,1.4198641227113151,0.026684140854827336,1.2460732194077735,0.1350575788850572,7
263,2.4975423672363677,0.0002794479550719804,1.0007856471733665,0.2464286998013424,1.252060541061362,0.3534048663534958,7
264,110.17290883815852,8.834161160340025e-05,44.16517317542098,0.0846550804050779,4.711086726578827,-0.6156076004907713,2
265,116.07291882701212,3.786069068717154e-05,47.804679363965214,0.037161566379562375,4.762796978503421,-0.6751688243068708,2
266,105.48837754660106,0.00026682772484292323,42.913457551494986,0.23651592117298426,4.668035848176427,-0.4536999027176528,2
267,1020.4302288104049,0.0007770456041033778,250.24254986022152,0.5749522123791584,6.928959109243009,-0.6428991336342276,6
268,1856.072322379123,0.001608177909188429,581.3568098908661,0.9586518584511071,7.526756506409697,-0.398708486920739,6
269,3528.8641062726592,0.002251809650870345,1900.099588753487,1.1792116570297462,8.16901465237971,-0.3280335685686899,0
270,6379.578335090927,0.01406795092533331,2523.368896076763,2.712570032944567,8.761014020363916,1.0671689039585344,4
271,5332.031141779825,0.017598009609403876,3323.906509052046,2.923054564746047,8.581675050032235,1.319506077500395,4
272,2167.7255511914627,0.014841390749371242,1488.5304330820725,2.762626182366143,7.6818949704057875,1.369060908741543,4
273,2613.9321376261764,0.016990435668376408,1533.096251195043,2.8898402649219275,7.868993424967706,1.4526115054722637,4
274,1436.073810827012,0.008379832872093967,963.2279490211176,2.2385619453854093,7.270364249288105,0.9410362988660854,4
275,464.94763219353104,0.0021959200598559493,209.08014871618693,1.1618750150304922,6.144073250543747,0.12719382211030816,5
276,707.2928125807105,0.003391236151550936,233.7532088181027,1.4796107709466841,6.562857585285687,0.34719716272366874,5
277,550.6488766308644,0.0037986892989462107,220.62039147293171,1.5683428179058931,6.312911750824044,0.4942594958715212,5
278,36.94544722113031,0.00011177918202879216,17.136148481816623,0.10596159879706835,3.636149528822271,-0.34344115272644027,3
279,24.072814292063477,8.473583153795535e-05,12.08672004657576,0.08133648411109497,3.2217841632317414,-0.2713651144861515,3
280,33.39949333132578,0.0010096184183245743,13.14006758529688,0.6979448624192162,3.538041835530354,0.27143767080512227,3
281,64.54085659360341,8.473583153795535e-05,24.89487959482738,0.08133648411109497,4.18267371296865,-0.49560954949565794,3
282,19.94058549878453,7.211560130889816e-05,7.665301763114982,0.06963389387649703,3.0416891658339464,-0.24103862765297973,3
283,24.650360413250215,6.490404117800835e-05,9.425091876747718,0.0628846929216693,3.2445576227169,-0.29513158680293416,3
284,6.248430588613889,5.2283810948951167e-05,3.1238005292043103,0.050962860201691225,1.9807849748974398,-0.012124638719399443,1
285,6.969513654989041,4.507225081806135e-05,4.061989764000529,0.044086022565561274,2.075623468981493,-0.041134097663414186,1
286,1.0,1.802890032722454e-06,0.0216476750331956,0.0018012667772286657,0.6931471805599453,0.23921199865400342,7
287,1.0,1.0817340196334724e-05,0.0018992502599005,0.010759251307922643,0.6931471805599453,0.2481699831846974,7
288,780.3762265351145,0.0011376236106478686,575.4417301646753,0.7596947496995772,6.661056757964537,-0.39563576713358906,6
289,494.0132078748971,0.001687505070628217,253.33286993450923,0.9886132801973844,6.204584444788266,-0.0601895134508208,6
290,159.1148748165403,0.0005769248104711853,62.74075916577227,0.45547662800541217,5.075891525221763,-0.3299211716799381,2
291,134.0089497895955,0.0005390641197840138,51.937544088215134,0.4311745172663138,4.905341070978775,-0.31442163168529186,2
292,312.37367907728117,0.0006526461918455284,129.97236152851693,0.5023777559081988,5.747396341319294,-0.4397302693521745,2
293,1083.8875243594043,0.0010817340196334724,514.7851502123382,0.733201209694323,6.989231596416176,-0.4987160295702333,6
294,2362.6341548425967,0.00372477080760459,1358.3680445119217,1.5528190534421653,7.767955609715141,0.13916966146726484,0
295,3416.108821980709,0.009971784770987894,1906.0968533837863,2.395326956676968,8.13655009883695,0.8956580393743452,4
296,2915.014128110538,0.035118494947400686,2766.231205233674,3.5868050595577396,7.97797293814786,2.124143565026936,4
297,2310.4508397110585,0.06601101565809993,2244.4814382036134,4.204857018684123,7.74563067550195,2.796417634727972,4
298,903.5597668903848,0.006609394859960517,708.1912767552451,2.0293836496527216,6.807448379921978,0.839889470029217,4
299,968.859600595638,0.003838352879666105,514.4970610824129,1.5765743486899764,6.877151319367363,0.37081347506536444,0
300,859.0171319506871,0.007352185553442168,394.1010159878867,2.122523247541266,6.756952309922028,0.944813421999289,4
301,509.4992466886811,0.0010817340196334724,214.54138290767364,0.733201209694323,6.235389161969314,-0.3227905334036738,6
302,1391.5417220895904,0.005396049867938305,654.0883420170936,1.855680591679635,7.238885933355884,0.565501093500882,0
303,703.3960333380102,0.003200129808082356,273.65089768593697,1.4351154314979961,6.5573407453427235,0.30398929763286753,5
304,66.081507953173,0.0005588959101439607,30.61021705081467,0.44397782078052656,4.205908416624417,-0.13839053529328554,3
305,123.5583385038241,0.0006634635320418631,59.775895164571565,0.5089018938086001,4.824774188514365,-0.217892224208591,2
306,58.530328055494685,0.0003443519962499887,22.827046839702092,0.29591210978234117,4.086485897909307,-0.2585864091764618,3
307,28.524809266197447,0.0001802890032722454,10.993698411947207,0.16575932651737618,3.385230901984573,-0.2250861165995766,3
308,24.65036041328229,7.211560130889816e-05,9.425119024792233,0.06963389387649703,3.2445576227181507,-0.2883823858483983,3
309,6.618135356342142,0.0002001207936321924,3.0337285560193905,0.18242221308810022,2.030531635861565,0.1077252509518418,1
310,8.015274776122572,7.752427140706552e-05,4.671409783928228,0.07466606840987698,2.1989203360712635,-0.039328052230028124,1
311,6.946569645254497,3.064913055628172e-05,4.050012003392415,0.030188827574948156,2.0727403443841848,-0.0543584529436127,1
312,4.3965300014664805,4.687514085078381e-05,2.5642153000968233,0.04580967057531744,1.685756154698271,0.051573551206848714,1
313,1.0,1.802890032722454e-06,0.0908886185427864,0.0018012667772286657,0.6931471805599453,0.23921199865400342,7
314,29.97530378670945,8.293294150523289e-05,10.207025093980702,0.07967304690070304,3.433190234947644,-0.32236474764382145,3
315,2056.7134607288535,0.0008527669854777208,964.1122494823362,0.6166801895189371,7.629350674790155,-0.7646227321147123,6
316,1233.7088605759366,0.0014783698268324124,600.7569525774845,0.9076010161520375,7.118590480846593,-0.35450492686156176,6
317,941.0513493696062,0.001040267548880856,405.3301011516632,0.7130809506687147,6.8480597840987665,-0.4858907816943946,6
318,771.3632685023556,0.0021256073485797734,477.5829415546199,1.1396286158500775,6.649454994403329,-0.012994377609971464,6
319,86.12863537512496,0.0010691137894044153,38.54446356107891,0.7271203945466227,4.467385594180055,0.08373066305573107,3
320,13.18265933351152,0.0043503736489592815,5.65052153454898,1.6771663993961197,2.652020044670657,1.457431626060322,7
321,606.503682472144,0.002661065688298342,339.2049404409733,1.2977542766972459,6.409358236878873,0.20116307352300833,5
322,811.3667726269701,0.002989191674253829,491.84420222428525,1.3835886224717617,6.699951928607568,0.21918107324935465,5
323,3667.902170014485,0.023637691219024096,1721.998949878223,3.204277433748531,8.207647760062612,1.6880163338413507,4
324,3158.970035237257,0.013903887932355566,1148.6516278733188,2.7016221139712027,8.058317824016143,1.2202103962306976,4
325,3600.0724880193407,0.009402071520647598,1801.1853025493494,2.3420049709903465,8.18898699341554,0.8300987660601826,4
326,2140.995761866446,0.004766841246518169,1008.1648809628032,1.7521244863400647,7.669493272418643,0.3614534181515079,0
327,2445.3922616835134,0.007518051436452634,1092.7804385641566,2.14218761004262,7.802369672025384,0.7205069495819132,4
328,1126.2572444855932,0.003959146511858509,471.7709028455381,1.601233651708294,7.027542743969914,0.3603756745201063,0
329,1455.6285178198218,0.0066887220214003045,668.6257792392923,2.039754582632868,7.283879809938874,0.7390747866456908,4
330,1125.0372585587572,0.0033677985811255444,470.9953349921583,1.4742591249997123,7.026459897458375,0.23365385355096024,0
331,467.87284276772294,0.002962148323762992,211.62016485982383,1.3767863841639647,6.150331607522841,0.34064466778897873,5
332,312.0248474682658,0.0008094976246923819,153.43260566365737,0.5930492513335268,5.746282572271978,-0.3487988517424345,2
333,41.17920796125692,0.00021814969395941695,15.99254284057048,0.19733306318045457,3.7419273972844014,-0.2767552501293123,3
334,18.17503495987772,3.4254910621726625e-05,6.954301780407562,0.033681274350748434,2.953609170452582,-0.25643586825370834,3
335,12.98467844914286,0.00013161097238873916,5.0814766659148045,0.12364225674745201,2.6379623338363447,-0.09281184460639878,1
336,12.751143277574243,9.735606176701252e-05,5.2277787658871,0.09290370635658789,2.621121968115967,-0.11962033009297342,1
337,6.2080639414076675,7.572138137434308e-05,3.43259360339874,0.07299148896586288,1.9752003911612062,0.011207273887371916,1
338,6.282503879212762,5.949537107984099e-05,3.5171493847231554,0.05779272975002903,1.9854747425272823,-0.0063892282509505,1
339,7.921910196087124,9.01445016361227e-05,4.620134848517137,0.08631025776275503,2.1885100712090053,-0.025254401589975495,1
340,3.639102791678639,6.850982124345325e-05,2.1231978253508537,0.0662649873524672,1.5345209836785996,0.10732287808969464,7
341,1.0,9.01445016361227e-06,0.0003486306753918,0.00897406254108627,0.6931471805599453,0.246384794417861,7
342,1.0,1.802890032722454e-06,3.932632483586418e-05,0.0018012667772286657,0.6931471805599453,0.23921199865400342,7
343,567.9242560814054,0.0006778866523036428,227.18140286281837,0.5175350564807668,6.343747307658024,-0.5637444121058626,6
344,952.8175426885756,0.0022049345100195613,456.16139663218,1.1646916564726182,6.860472398113287,-0.037176828818483054,6
345,3299.026717497287,0.003009023464613776,1679.6661405282553,1.3885476866274706,8.101685843633096,-0.10298489990502757,0
346,3099.798003399738,0.0018840200841949645,1562.6975059072984,1.0591851834050299,8.039414777797806,-0.41781509816120277,6
347,1566.0308718452422,0.002053491747270875,879.299459031273,1.1162857709660443,7.3569379434033335,-0.20144372637970465,6
348,1154.7979859543875,0.0020426744070745403,582.5912001066091,1.1127368678436897,7.0525462813266895,-0.13395622755277103,6
349,2041.734909549862,0.005680906493108453,1083.0533133668253,1.8992536809029403,7.622044830916449,0.5196557365293468,0
350,2462.858401709667,0.0049399186896595245,960.4951503578586,1.781695444671356,7.809483856163519,0.3583545349103563,0
351,542.6497354102573,0.002242795200706733,259.1414171035517,1.1764356741459647,6.298305170752308,0.10576111464471039,5
352,106.88734483214978,0.007909278573553407,60.71009496238764,2.187093270028794,4.681087579307224,1.4938315413574013,5
353,749.2453111515001,0.0012800519232329425,354.81730937930786,0.8241982160548225,6.620400234586185,-0.3216442184936259,6
354,3335.9893605508437,0.0051039816826372675,1557.7822136122295,1.808941293099093,8.112824290418704,0.3148093082205454,0
355,3423.757646239237,0.0064795867776045,1587.5049421047513,2.012177546824638,8.138785987970582,0.5119868362569593,0
356,1598.5718092893164,0.004269243597486772,785.0350246711788,1.6618868223632126,7.377491253217289,0.3393607640099392,0
357,1140.143575638382,0.0020390686270090955,529.2279701640001,1.111551095782052,7.039786175108221,-0.1321641518374137,6
358,609.4840550558597,0.00176322645200256,294.73761799383243,1.0163990013242714,6.414252175365063,-0.08133430863123725,6
359,703.7317976573105,0.0029747685539920493,281.3871391375269,1.379966521000325,6.557817301575975,0.24872917239328873,5
360,839.0798819220511,0.0015613027683376453,338.18014168735203,0.9405160229307854,6.7334969848421276,-0.23171999334565552,6
361,257.5575888421359,0.0007391849134162062,122.87220213988556,0.5534165629084808,5.555118449957163,-0.34381924251650586,2
362,23.428919609952185,0.0009519259372774558,9.9002720488902,0.6688165453025695,3.1957676603847514,0.32218646239975823,1
363,12.619540395429365,0.00010276473186517989,4.983678613835615,0.09782041912037091,2.611505555323022,-0.1124594186549905,1
364,26.645802844048763,2.5240460458114358e-05,11.007000636436018,0.02492718064602599,3.319473920570913,-0.3505724434336876,3
365,26.60214519061916,7.031271127617571e-05,10.572806008370447,0.06795085930520718,3.3178934940005234,-0.30717993792708354,3
366,26.602145190577513,0.00011538496209423706,10.576581024182117,0.10919960280805276,3.3178934939990143,-0.2659311944238858,3
367,26.256975146467955,0.00021454391389397204,10.4431404627989,0.19436862680885245,3.3053094570325836,-0.17782541222808992,3
368,14.105739630254176,0.00017307744314135558,5.736641107465046,0.15963058892540022,2.7150747795620003,-0.07481937556244495,1
369,3.391100692197568,9.915895179973498e-05,1.967180263200086,0.09454529808390087,1.479579922812346,0.14842487801126386,7
370,1.0,1.802890032722454e-06,0.0231947339090462,0.0018012667772286657,0.6931471805599453,0.23921199865400342,7
371,18.47941452980944,9.555317173429006e-05,8.069469564143226,0.09125941537419376,2.9693582428248164,-0.20253311514243516,3
372,681.2980996082089,0.0008004831745287696,302.65499725723197,0.5880550591749145,6.525466658544465,-0.5356325646268292,6
373,2094.6703347146317,0.001096157139895252,784.07686609537,0.7401057349726571,7.647628750014659,-0.6454627722872514,6
374,4075.663582048522,0.005695329613370232,1983.5487407316664,1.901410210697521,8.313034183360783,0.36055490123041634,0
375,1873.0301026125687,0.003073927505791784,857.9577237537867,1.4046075232898332,7.535846525963147,0.04512582453294223,0
376,2645.1880707978694,0.008736805098573013,1155.970673165791,2.2759130452175658,7.880875419548066,0.8359113644033307,4
377,2791.166472168472,0.005614199561897722,1108.971326406656,1.889218786752998,7.934573086806956,0.4366855896379611,0
378,2492.7869026964436,0.004125012394868975,1386.63273286625,1.6341329435325667,7.821557678602445,0.20797434521208236,0
379,1218.9939931245417,0.003090153516086286,637.4935569106848,1.4085825038457334,7.106601214046773,0.14927451649773582,0
380,928.2401333999222,0.008478991823893701,594.102405756663,2.249077962921076,6.834367191310847,1.0533016943179618,4
381,96.59703549553754,0.002401449523586309,61.577573614414874,1.2242016712356651,4.580847118936616,0.5543332299686932,5
382,121.88944213175378,0.0005841363706020751,70.37049946149973,0.46003938223829816,4.811285106712224,-0.2636067657251587,2
383,1772.681894688766,0.001254811462774828,844.7363989238842,0.8130663609336789,7.480812831508073,-0.5335720305742752,6
384,2862.168563229254,0.0038455644397969945,1638.7365271353692,1.5780637379993006,7.959684179798516,0.119670322233842,0
385,2955.8728551909335,0.0026304165577420604,1571.7927969456532,1.2893473958919146,7.991887521021694,-0.17656136860429794,0
386,1356.7244622084309,0.0031189997566098454,591.253303821649,1.4156103563643196,7.213565387832472,0.13133995713100166,0
387,584.3238077509313,0.0020949582180234917,337.5885904576762,1.129774406214577,6.372165211620498,0.041863002854628295,5
388,1025.6913610242011,0.008981998143023267,585.2466691967055,2.300783285014868,6.934096639955894,1.0817329846863164,4
389,1465.2532330399008,0.002926090523108543,701.1074356671604,1.3676441529263397,7.2904656049370535,0.06542741871472302,0
390,813.9731098074262,0.0015757258885994248,392.4225284282523,0.9461313928750006,6.703155118595228,-0.21902369026450175,6
391,183.91497728568905,0.002053491747270875,84.92016142837116,1.1162857709660443,5.21989613719852,0.2972813690855378,5
392,323.3271766867424,0.0022536125409030675,151.4931953367458,1.1797659300732881,5.781752810871361,0.22964007684742782,5
393,322.71213866720336,0.00040384736732982973,147.5394317959639,0.33921658696592094,5.779854659973319,-0.6104662915436352,2
394,1099.257283812006,0.0007554109237107083,352.1136306293881,0.5627029740747749,7.003299325811988,-0.6724972752205329,6
395,12.34460865472674,0.00010817340196334725,4.908037638022025,0.10271307604716967,2.5911124571905813,-0.10280758959435515,1
396,7.746750097958724,0.00023257281422119658,3.0810979559169827,0.2091037036652596,2.1686822140008597,0.10216630520667364,1
397,2.13445420574423,3.064913055628172e-05,0.8492068046302288,0.030188827574948156,1.142455061876951,0.16274381196353663,7
398,1.0,1.802890032722454e-06,7.975918238866995e-06,0.0018012667772286657,0.6931471805599453,0.23921199865400342,7
